userId,cardId,rating
24,128,3
24,46,2
24,55,3
24,225,4
24,352,3
24,278,1
24,217,2
24,500,4
24,92,2
24,313,1
24,389,1
24,259,4
24,388,3
24,486,3
24,91,4
24,10,4
24,45,1
24,188,3
24,266,3
24,134,2
24,3,4
24,413,2
24,404,4
24,102,2
24,99,4
24,68,2
24,123,2
24,400,4
24,41,4
24,423,4
24,138,2
24,353,1
24,216,2
24,498,2
24,34,2
24,418,3
24,201,3
24,331,3
24,430,1
24,401,2
24,439,2
24,6,3
24,334,2
24,289,1
24,319,3
24,257,2
24,76,2
24,199,1
24,285,4
24,156,1
24,448,1
24,25,4
24,165,3
24,466,1
24,7,4
24,409,1
24,4,2
24,367,3
24,326,1
24,450,2
24,208,4
24,215,1
24,464,2
24,265,4
24,50,4
24,467,1
24,374,1
24,108,1
24,226,1
24,13,3
25,455,2
25,235,1
25,155,3
25,349,1
25,64,1
25,18,4
25,178,2
25,263,3
25,337,1
25,200,1
25,129,3
25,416,4
25,322,1
25,425,2
25,29,1
25,112,4
25,157,4
25,341,1
25,140,3
25,373,3
25,291,3
25,168,3
25,432,2
25,370,3
25,146,1
25,238,4
25,451,1
25,51,2
25,327,2
25,442,1
25,128,2
25,46,4
25,55,3
25,225,2
25,352,2
25,278,3
25,217,1
25,500,1
25,92,4
25,313,2
25,389,3
25,259,2
25,388,1
25,486,3
25,91,2
25,10,4
25,45,4
25,188,4
25,266,1
25,134,4
25,3,4
25,413,2
25,404,1
25,102,2
25,99,3
25,68,4
25,123,1
25,400,2
25,41,4
25,423,4
25,138,1
25,353,2
25,216,1
25,498,4
25,34,4
25,418,4
25,201,4
25,331,1
25,430,3
25,401,3
25,439,3
25,6,4
25,334,4
25,289,3
25,319,3
25,257,1
25,76,4
25,199,3
25,285,1
25,156,1
25,448,1
25,25,3
25,165,4
25,466,4
25,7,3
25,409,1
25,4,2
25,367,3
25,326,2
25,450,4
25,208,1
25,215,4
25,464,3
25,265,2
25,50,4
25,467,2
25,374,4
25,108,2
25,226,2
25,13,1
26,455,4
26,235,2
26,155,3
26,349,1
26,64,4
26,18,1
26,178,2
26,263,1
26,337,1
26,200,1
26,129,4
26,416,4
26,322,4
26,425,2
26,29,2
26,112,2
26,157,4
26,341,1
26,140,2
26,373,2
26,291,4
26,168,2
26,432,2
26,370,4
26,146,2
26,238,1
26,451,2
26,51,4
26,327,3
26,442,4
26,128,4
26,46,1
26,55,1
26,225,1
26,352,1
26,278,3
26,217,2
26,500,4
26,92,3
26,313,4
26,389,2
26,259,3
26,388,4
26,486,4
26,91,2
26,10,4
26,45,1
26,188,1
26,266,4
26,134,1
26,3,3
26,413,2
26,404,2
26,102,1
26,99,4
26,68,4
26,123,3
26,400,2
26,41,4
26,423,1
26,138,3
26,353,4
26,216,3
26,498,1
26,34,1
26,418,4
26,201,4
26,331,2
26,430,3
26,401,1
26,439,2
26,6,4
26,334,2
26,289,4
26,319,1
26,257,4
26,76,1
26,199,4
26,285,4
26,156,3
26,448,1
26,25,4
26,165,1
26,466,4
26,7,2
26,409,2
26,4,3
26,367,2
26,326,4
26,450,1
26,208,3
26,215,3
26,464,2
26,265,3
26,50,1
26,467,3
26,374,1
26,108,1
26,226,2
26,13,3
27,455,2
27,235,1
27,155,1
27,349,2
27,64,3
27,18,4
27,178,3
27,263,4
27,337,3
27,200,4
27,129,3
27,416,3
27,322,3
27,425,1
27,29,4
27,112,1
27,157,2
27,341,3
27,140,2
27,373,2
27,291,3
27,168,1
27,432,1
27,370,2
27,146,4
27,238,3
27,451,1
27,51,4
27,327,1
27,442,1
27,128,2
27,46,2
27,55,2
27,225,2
27,352,3
27,278,3
27,217,4
27,500,4
27,92,4
27,313,3
27,389,1
27,259,1
27,388,2
27,486,1
27,91,1
27,10,2
27,45,2
27,188,3
27,266,4
27,134,2
27,3,1
27,413,2
27,404,4
27,102,4
27,99,2
27,68,3
27,123,3
27,400,3
27,41,3
27,423,3
27,138,3
27,353,2
27,216,3
27,498,3
27,34,4
27,418,4
27,201,1
27,331,3
27,430,4
27,401,3
27,439,1
27,6,1
27,334,3
27,289,2
27,319,1
27,257,4
27,76,2
27,199,2
27,285,3
27,156,3
27,448,3
27,25,3
27,165,4
27,466,3
27,7,3
27,409,3
27,4,1
27,367,1
27,326,3
27,450,3
27,208,2
27,215,1
27,464,3
27,265,4
27,50,1
27,467,4
27,374,3
27,108,1
27,226,3
27,13,1
28,455,2
28,235,4
28,155,1
28,349,3
28,64,3
28,18,2
28,178,3
28,263,1
28,337,2
28,200,2
28,129,2
28,416,2
28,322,1
28,425,1
28,29,4
28,112,1
28,157,2
28,341,4
28,140,4
28,373,4
28,291,4
28,168,1
28,432,3
28,370,2
28,146,3
28,238,4
28,451,1
28,51,1
28,327,1
28,442,4
28,128,2
28,46,2
28,55,2
28,225,4
28,352,3
28,278,1
28,217,1
28,500,3
28,92,2
28,313,1
28,389,1
28,259,4
28,388,3
28,486,4
28,91,3
28,10,4
28,45,1
28,188,4
28,266,3
28,134,4
28,3,4
28,413,2
28,404,3
28,102,4
28,99,4
28,68,1
28,123,3
28,400,3
28,41,1
28,423,1
28,138,1
28,353,1
28,216,3
28,498,4
28,34,1
28,418,2
28,201,4
28,331,2
28,430,2
28,401,3
28,439,1
28,6,4
28,334,3
28,289,3
28,319,4
28,257,3
28,76,4
28,199,4
28,285,1
28,156,1
28,448,2
28,25,3
28,165,2
28,466,3
28,7,2
28,409,3
28,4,4
28,367,3
28,326,4
28,450,2
28,208,3
28,215,3
28,464,3
28,265,3
28,50,1
28,467,1
28,374,4
28,108,2
28,226,1
28,13,4
29,455,2
29,235,2
29,155,4
29,349,3
29,64,2
29,18,2
29,178,4
29,263,3
29,337,4
29,200,4
29,129,1
29,416,2
29,322,3
29,425,3
29,29,2
29,112,1
29,157,2
29,341,1
29,140,2
29,373,2
29,291,4
29,168,4
29,432,4
29,370,4
29,146,1
29,238,3
29,451,4
29,51,2
29,327,3
29,442,4
29,128,1
29,46,4
29,55,3
29,225,3
29,352,3
29,278,1
29,217,2
29,500,3
29,92,2
29,313,2
29,389,2
29,259,1
29,388,4
29,486,3
29,91,1
29,10,4
29,45,3
29,188,4
29,266,3
29,134,2
29,3,1
29,413,4
29,404,3
29,102,1
29,99,2
29,68,4
29,123,1
29,400,2
29,41,3
29,423,1
29,138,1
29,353,3
29,216,3
29,498,1
29,34,3
29,418,3
29,201,3
29,331,2
29,430,4
29,401,3
29,439,1
29,6,1
29,334,1
29,289,4
29,319,2
29,257,3
29,76,1
29,199,1
29,285,4
29,156,2
29,448,3
29,25,3
29,165,3
29,466,1
29,7,2
29,409,4
29,4,3
29,367,4
29,326,2
29,450,4
29,208,3
29,215,3
29,464,3
29,265,3
29,50,4
29,467,4
29,374,2
29,108,3
29,226,1
29,13,2
30,455,3
30,235,3
30,155,4
30,349,2
30,64,1
30,18,2
30,178,1
30,263,2
30,337,4
30,200,3
30,129,4
30,416,3
30,322,4
30,425,3
30,29,4
30,112,1
30,157,4
30,341,2
30,140,3
30,373,3
30,291,3
30,168,3
30,432,1
30,370,4
30,146,1
30,238,1
30,451,1
30,51,4
30,327,1
30,442,1
30,128,3
30,46,2
30,55,1
30,225,4
30,352,3
30,278,4
30,217,1
30,500,3
30,92,3
30,313,1
30,389,3
30,259,4
30,388,1
30,486,2
30,91,3
30,10,1
30,45,2
30,188,4
30,266,3
30,134,3
30,3,4
30,413,2
30,404,3
30,102,2
30,99,1
30,68,3
30,123,4
30,400,1
30,41,3
30,423,4
30,138,4
30,353,2
30,216,1
30,498,2
30,34,4
30,418,2
30,201,4
30,331,4
30,430,4
30,401,3
30,439,2
30,6,3
30,334,1
30,289,3
30,319,1
30,257,1
30,76,2
30,199,3
30,285,3
30,156,4
30,448,3
30,25,3
30,165,4
30,466,3
30,7,2
30,409,4
30,4,3
30,367,1
30,326,3
30,450,3
30,208,4
30,215,4
30,464,3
30,265,2
30,50,2
30,467,2
30,374,3
30,108,1
30,226,3
30,13,4
31,455,2
31,235,1
31,155,3
31,349,3
31,64,2
31,18,1
31,178,3
31,263,4
31,337,1
31,200,3
31,129,1
31,416,4
31,322,3
31,425,1
31,29,2
31,112,4
31,157,4
31,341,2
31,140,3
31,373,1
31,291,1
31,168,1
31,432,2
31,370,1
31,146,1
31,238,3
31,451,4
31,51,1
31,327,4
31,442,4
31,128,3
31,46,1
31,55,2
31,225,2
31,352,1
31,278,2
31,217,4
31,500,3
31,92,2
31,313,1
31,389,4
31,259,4
31,388,2
31,486,4
31,91,2
31,10,1
31,45,3
31,188,4
31,266,3
31,134,1
31,3,1
31,413,1
31,404,3
31,102,4
31,99,1
31,68,3
31,123,3
31,400,1
31,41,2
31,423,2
31,138,1
31,353,4
31,216,3
31,498,3
31,34,1
31,418,2
31,201,3
31,331,1
31,430,3
31,401,2
31,439,2
31,6,1
31,334,3
31,289,3
31,319,3
31,257,4
31,76,2
31,199,3
31,285,3
31,156,3
31,448,3
31,25,4
31,165,3
31,466,3
31,7,1
31,409,1
31,4,4
31,367,2
31,326,3
31,450,2
31,208,3
31,215,2
31,464,1
31,265,2
31,50,4
31,467,1
31,374,1
31,108,1
31,226,1
31,13,3
32,455,1
32,235,4
32,155,2
32,349,4
32,64,2
32,18,2
32,178,1
32,263,1
32,337,4
32,200,3
32,129,1
32,416,4
32,322,2
32,425,2
32,29,1
32,112,1
32,157,3
32,341,2
32,140,2
32,373,1
32,291,1
32,168,1
32,432,4
32,370,2
32,146,2
32,238,1
32,451,3
32,51,1
32,327,4
32,442,3
32,128,4
32,46,4
32,55,4
32,225,3
32,352,4
32,278,1
32,217,4
32,500,1
32,92,2
32,313,2
32,389,4
32,259,2
32,388,1
32,486,2
32,91,2
32,10,2
32,45,2
32,188,1
32,266,2
32,134,3
32,3,3
32,413,1
32,404,1
32,102,4
32,99,4
32,68,4
32,123,2
32,400,4
32,41,2
32,423,1
32,138,1
32,353,4
32,216,3
32,498,2
32,34,2
32,418,4
32,201,3
32,331,2
32,430,1
32,401,2
32,439,3
32,6,1
32,334,1
32,289,3
32,319,4
32,257,3
32,76,2
32,199,1
32,285,4
32,156,4
32,448,2
32,25,3
32,165,3
32,466,4
32,7,2
32,409,3
32,4,1
32,367,2
32,326,2
32,450,4
32,208,4
32,215,3
32,464,1
32,265,2
32,50,2
32,467,1
32,374,3
32,108,2
32,226,4
32,13,4
33,455,2
33,235,4
33,155,1
33,349,3
33,64,2
33,18,3
33,178,1
33,263,2
33,337,3
33,200,2
33,129,2
33,416,3
33,322,2
33,425,3
33,29,3
33,112,2
33,157,3
33,341,2
33,140,4
33,373,3
33,291,1
33,168,4
33,432,4
33,370,3
33,146,1
33,238,4
33,451,1
33,51,3
33,327,2
33,442,1
33,128,2
33,46,3
33,55,1
33,225,4
33,352,2
33,278,1
33,217,4
33,500,3
33,92,1
33,313,3
33,389,4
33,259,4
33,388,4
33,486,3
33,91,1
33,10,4
33,45,4
33,188,4
33,266,2
33,134,4
33,3,2
33,413,3
33,404,4
33,102,3
33,99,3
33,68,1
33,123,2
33,400,2
33,41,1
33,423,1
33,138,2
33,353,3
33,216,1
33,498,2
33,34,4
33,418,3
33,201,4
33,331,2
33,430,3
33,401,4
33,439,1
33,6,1
33,334,3
33,289,3
33,319,4
33,257,4
33,76,3
33,199,3
33,285,1
33,156,2
33,448,3
33,25,3
33,165,2
33,466,2
33,7,3
33,409,3
33,4,1
33,367,2
33,326,1
33,450,4
33,208,3
33,215,1
33,464,4
33,265,4
33,50,4
33,467,4
33,374,1
33,108,3
33,226,3
33,13,2
34,455,2
34,235,1
34,155,1
34,349,3
34,64,1
34,18,1
34,178,1
34,263,2
34,337,3
34,200,4
34,129,1
34,416,2
34,322,1
34,425,4
34,29,3
34,112,1
34,157,3
34,341,1
34,140,4
34,373,1
34,291,4
34,168,2
34,432,3
34,370,3
34,146,2
34,238,2
34,451,3
34,51,1
34,327,3
34,442,3
34,128,3
34,46,2
34,55,4
34,225,1
34,352,1
34,278,4
34,217,1
34,500,4
34,92,3
34,313,1
34,389,4
34,259,4
34,388,4
34,486,3
34,91,4
34,10,4
34,45,4
34,188,2
34,266,1
34,134,4
34,3,3
34,413,1
34,404,1
34,102,3
34,99,3
34,68,2
34,123,3
34,400,2
34,41,2
34,423,1
34,138,4
34,353,1
34,216,2
34,498,2
34,34,4
34,418,1
34,201,3
34,331,3
34,430,1
34,401,2
34,439,1
34,6,2
34,334,1
34,289,1
34,319,1
34,257,4
34,76,4
34,199,1
34,285,3
34,156,3
34,448,3
34,25,4
34,165,3
34,466,4
34,7,4
34,409,2
34,4,3
34,367,3
34,326,4
34,450,2
34,208,3
34,215,1
34,464,2
34,265,2
34,50,2
34,467,3
34,374,1
34,108,2
34,226,2
34,13,1
35,455,3
35,235,2
35,155,3
35,349,2
35,64,1
35,18,3
35,178,3
35,263,2
35,337,2
35,200,3
35,129,2
35,416,4
35,322,4
35,425,1
35,29,3
35,112,1
35,157,3
35,341,2
35,140,4
35,373,2
35,291,2
35,168,2
35,432,1
35,370,2
35,146,1
35,238,3
35,451,3
35,51,2
35,327,2
35,442,1
35,128,2
35,46,4
35,55,1
35,225,3
35,352,2
35,278,1
35,217,3
35,500,1
35,92,2
35,313,1
35,389,4
35,259,2
35,388,2
35,486,3
35,91,2
35,10,2
35,45,4
35,188,1
35,266,1
35,134,3
35,3,4
35,413,3
35,404,3
35,102,3
35,99,1
35,68,2
35,123,2
35,400,4
35,41,2
35,423,2
35,138,4
35,353,2
35,216,1
35,498,4
35,34,4
35,418,2
35,201,1
35,331,3
35,430,2
35,401,2
35,439,2
35,6,3
35,334,1
35,289,3
35,319,3
35,257,2
35,76,2
35,199,3
35,285,4
35,156,4
35,448,3
35,25,2
35,165,1
35,466,1
35,7,4
35,409,4
35,4,1
35,367,1
35,326,1
35,450,3
35,208,4
35,215,2
35,464,1
35,265,3
35,50,4
35,467,2
35,374,3
35,108,1
35,226,4
35,13,2
36,455,3
36,235,1
36,155,2
36,349,1
36,64,4
36,18,2
36,178,4
36,263,1
36,337,2
36,200,1
36,129,1
36,416,3
36,322,2
36,425,4
36,29,3
36,112,3
36,157,4
36,341,1
36,140,2
36,373,4
36,291,4
36,168,3
36,432,1
36,370,3
36,146,2
36,238,4
36,451,3
36,51,1
36,327,2
36,442,3
36,128,2
36,46,4
36,55,2
36,225,1
36,352,3
36,278,2
36,217,3
36,500,3
36,92,4
36,313,1
36,389,3
36,259,1
36,388,3
36,486,2
36,91,3
36,10,3
36,45,4
36,188,2
36,266,3
36,134,3
36,3,2
36,413,1
36,404,4
36,102,3
36,99,3
36,68,2
36,123,1
36,400,2
36,41,1
36,423,1
36,138,2
36,353,2
36,216,4
36,498,2
36,34,4
36,418,1
36,201,1
36,331,1
36,430,1
36,401,4
36,439,1
36,6,4
36,334,2
36,289,4
36,319,2
36,257,2
36,76,3
36,199,2
36,285,4
36,156,4
36,448,2
36,25,4
36,165,3
36,466,1
36,7,3
36,409,3
36,4,1
36,367,1
36,326,3
36,450,2
36,208,1
36,215,3
36,464,2
36,265,3
36,50,3
36,467,1
36,374,2
36,108,1
36,226,1
36,13,4
37,455,2
37,235,3
37,155,4
37,349,4
37,64,4
37,18,3
37,178,3
37,263,2
37,337,1
37,200,2
37,129,1
37,416,1
37,322,4
37,425,2
37,29,2
37,112,2
37,157,1
37,341,3
37,140,4
37,373,4
37,291,2
37,168,2
37,432,3
37,370,1
37,146,3
37,238,4
37,451,3
37,51,1
37,327,1
37,442,3
37,128,3
37,46,3
37,55,1
37,225,2
37,352,2
37,278,4
37,217,4
37,500,4
37,92,4
37,313,2
37,389,3
37,259,1
37,388,4
37,486,4
37,91,3
37,10,2
37,45,4
37,188,2
37,266,4
37,134,4
37,3,1
37,413,2
37,404,4
37,102,2
37,99,3
37,68,3
37,123,2
37,400,1
37,41,4
37,423,4
37,138,3
37,353,1
37,216,2
37,498,4
37,34,4
37,418,3
37,201,1
37,331,4
37,430,3
37,401,4
37,439,1
37,6,4
37,334,1
37,289,1
37,319,4
37,257,1
37,76,1
37,199,1
37,285,3
37,156,3
37,448,3
37,25,4
37,165,3
37,466,3
37,7,3
37,409,4
37,4,3
37,367,4
37,326,2
37,450,4
37,208,3
37,215,1
37,464,2
37,265,4
37,50,3
37,467,3
37,374,3
37,108,2
37,226,2
37,13,2
38,455,3
38,235,1
38,155,1
38,349,1
38,64,3
38,18,2
38,178,1
38,263,4
38,337,4
38,200,3
38,129,3
38,416,4
38,322,3
38,425,2
38,29,4
38,112,1
38,157,4
38,341,2
38,140,2
38,373,2
38,291,4
38,168,2
38,432,3
38,370,3
38,146,2
38,238,2
38,451,4
38,51,2
38,327,4
38,442,3
38,128,4
38,46,3
38,55,2
38,225,3
38,352,3
38,278,2
38,217,3
38,500,3
38,92,2
38,313,2
38,389,4
38,259,4
38,388,3
38,486,2
38,91,2
38,10,4
38,45,1
38,188,2
38,266,3
38,134,4
38,3,2
38,413,3
38,404,4
38,102,2
38,99,2
38,68,1
38,123,2
38,400,4
38,41,3
38,423,4
38,138,2
38,353,4
38,216,1
38,498,2
38,34,4
38,418,4
38,201,1
38,331,4
38,430,2
38,401,2
38,439,4
38,6,4
38,334,1
38,289,3
38,319,3
38,257,2
38,76,1
38,199,3
38,285,3
38,156,3
38,448,1
38,25,4
38,165,1
38,466,1
38,7,1
38,409,1
38,4,1
38,367,3
38,326,4
38,450,4
38,208,2
38,215,3
38,464,4
38,265,4
38,50,1
38,467,1
38,374,2
38,108,4
38,226,4
38,13,2
39,455,1
39,235,3
39,155,4
39,349,2
39,64,3
39,18,3
39,178,1
39,263,4
39,337,4
39,200,3
39,129,1
39,416,4
39,322,2
39,425,3
39,29,4
39,112,4
39,157,1
39,341,3
39,140,2
39,373,2
39,291,1
39,168,3
39,432,4
39,370,4
39,146,3
39,238,4
39,451,1
39,51,1
39,327,1
39,442,2
39,128,2
39,46,4
39,55,1
39,225,3
39,352,3
39,278,3
39,217,3
39,500,4
39,92,1
39,313,4
39,389,2
39,259,1
39,388,2
39,486,4
39,91,3
39,10,2
39,45,3
39,188,3
39,266,2
39,134,4
39,3,2
39,413,4
39,404,2
39,102,4
39,99,2
39,68,2
39,123,2
39,400,2
39,41,1
39,423,4
39,138,2
39,353,4
39,216,2
39,498,2
39,34,4
39,418,4
39,201,1
39,331,2
39,430,2
39,401,4
39,439,1
39,6,2
39,334,2
39,289,2
39,319,4
39,257,2
39,76,3
39,199,1
39,285,3
39,156,2
39,448,2
39,25,1
39,165,4
39,466,2
39,7,1
39,409,4
39,4,4
39,367,4
39,326,3
39,450,2
39,208,2
39,215,2
39,464,3
39,265,2
39,50,4
39,467,4
39,374,1
39,108,2
39,226,2
39,13,3
40,455,1
40,235,2
40,155,3
40,349,3
40,64,4
40,18,4
40,178,3
40,263,4
40,337,1
40,200,1
40,129,3
40,416,3
40,322,2
40,425,2
40,29,4
40,112,2
40,157,2
40,341,2
40,140,3
40,373,4
40,291,3
40,168,3
40,432,2
40,370,2
40,146,1
40,238,3
40,451,4
40,51,2
40,327,3
40,442,1
40,128,3
40,46,1
40,55,2
40,225,2
40,352,1
40,278,4
40,217,1
40,500,1
40,92,4
40,313,4
40,389,3
40,259,1
40,388,2
40,486,3
40,91,4
40,10,2
40,45,1
40,188,4
40,266,1
40,134,2
40,3,3
40,413,2
40,404,1
40,102,4
40,99,3
40,68,1
40,123,3
40,400,4
40,41,2
40,423,1
40,138,4
40,353,3
40,216,2
40,498,3
40,34,2
40,418,4
40,201,2
40,331,2
40,430,2
40,401,1
40,439,2
40,6,1
40,334,1
40,289,1
40,319,4
40,257,3
40,76,2
40,199,4
40,285,2
40,156,3
40,448,4
40,25,4
40,165,3
40,466,4
40,7,4
40,409,1
40,4,3
40,367,3
40,326,3
40,450,2
40,208,2
40,215,3
40,464,2
40,265,1
40,50,3
40,467,3
40,374,2
40,108,1
40,226,3
40,13,3
41,455,3
41,235,3
41,155,2
41,349,4
41,64,1
41,18,4
41,178,2
41,263,4
41,337,3
41,200,4
41,129,3
41,416,2
41,322,2
41,425,1
41,29,4
41,112,4
41,157,2
41,341,2
41,140,3
41,373,2
41,291,4
41,168,1
41,432,4
41,370,1
41,146,1
41,238,4
41,451,1
41,51,2
41,327,1
41,442,2
41,128,2
41,46,1
41,55,2
41,225,2
41,352,1
41,278,2
41,217,1
41,500,4
41,92,4
41,313,3
41,389,4
41,259,3
41,388,3
41,486,3
41,91,1
41,10,4
41,45,2
41,188,4
41,266,2
41,134,1
41,3,2
41,413,4
41,404,2
41,102,4
41,99,2
41,68,3
41,123,3
41,400,2
41,41,2
41,423,4
41,138,2
41,353,4
41,216,1
41,498,4
41,34,2
41,418,3
41,201,1
41,331,2
41,430,1
41,401,3
41,439,4
41,6,4
41,334,3
41,289,3
41,319,1
41,257,3
41,76,1
41,199,4
41,285,2
41,156,4
41,448,2
41,25,1
41,165,4
41,466,2
41,7,3
41,409,1
41,4,1
41,367,4
41,326,2
41,450,3
41,208,2
41,215,4
41,464,4
41,265,4
41,50,3
41,467,3
41,374,1
41,108,2
41,226,4
41,13,2
42,455,1
42,235,4
42,155,3
42,349,2
42,64,2
42,18,4
42,178,2
42,263,2
42,337,1
42,200,3
42,129,2
42,416,2
42,322,2
42,425,1
42,29,1
42,112,4
42,157,1
42,341,4
42,140,1
42,373,4
42,291,4
42,168,2
42,432,3
42,370,2
42,146,3
42,238,3
42,451,4
42,51,1
42,327,2
42,442,2
42,128,3
42,46,4
42,55,4
42,225,1
42,352,2
42,278,1
42,217,2
42,500,3
42,92,2
42,313,2
42,389,3
42,259,2
42,388,3
42,486,3
42,91,3
42,10,4
42,45,4
42,188,2
42,266,3
42,134,4
42,3,1
42,413,1
42,404,4
42,102,4
42,99,2
42,68,2
42,123,4
42,400,2
42,41,1
42,423,3
42,138,2
42,353,1
42,216,1
42,498,2
42,34,1
42,418,4
42,201,2
42,331,3
42,430,1
42,401,2
42,439,2
42,6,2
42,334,3
42,289,2
42,319,1
42,257,2
42,76,2
42,199,2
42,285,1
42,156,4
42,448,3
42,25,4
42,165,4
42,466,2
42,7,4
42,409,3
42,4,3
42,367,4
42,326,4
42,450,4
42,208,4
42,215,3
42,464,3
42,265,1
42,50,1
42,467,3
42,374,3
42,108,3
42,226,2
42,13,2
43,455,1
43,235,4
43,155,4
43,349,2
43,64,3
43,18,4
43,178,3
43,263,3
43,337,3
43,200,4
43,129,2
43,416,2
43,322,4
43,425,2
43,29,2
43,112,4
43,157,4
43,341,4
43,140,3
43,373,1
43,291,1
43,168,4
43,432,1
43,370,4
43,146,2
43,238,3
43,451,4
43,51,1
43,327,2
43,442,2
43,128,3
43,46,4
43,55,1
43,225,4
43,352,2
43,278,4
43,217,3
43,500,4
43,92,1
43,313,3
43,389,1
43,259,2
43,388,1
43,486,1
43,91,2
43,10,4
43,45,1
43,188,1
43,266,2
43,134,1
43,3,3
43,413,1
43,404,4
43,102,3
43,99,4
43,68,1
43,123,1
43,400,3
43,41,3
43,423,4
43,138,3
43,353,1
43,216,3
43,498,2
43,34,3
43,418,4
43,201,4
43,331,1
43,430,1
43,401,4
43,439,4
43,6,1
43,334,3
43,289,4
43,319,1
43,257,4
43,76,2
43,199,1
43,285,4
43,156,2
43,448,1
43,25,4
43,165,2
43,466,2
43,7,3
43,409,1
43,4,3
43,367,2
43,326,1
43,450,1
43,208,4
43,215,1
43,464,2
43,265,2
43,50,3
43,467,1
43,374,4
43,108,4
43,226,2
43,13,3
44,455,1
44,235,2
44,155,4
44,349,1
44,64,3
44,18,2
44,178,2
44,263,2
44,337,1
44,200,2
44,129,2
44,416,4
44,322,3
44,425,1
44,29,2
44,112,4
44,157,3
44,341,3
44,140,1
44,373,2
44,291,2
44,168,2
44,432,4
44,370,2
44,146,2
44,238,4
44,451,3
44,51,1
44,327,2
44,442,2
44,128,1
44,46,4
44,55,1
44,225,2
44,352,4
44,278,3
44,217,3
44,500,2
44,92,4
44,313,2
44,389,3
44,259,4
44,388,4
44,486,4
44,91,4
44,10,2
44,45,2
44,188,4
44,266,2
44,134,2
44,3,4
44,413,3
44,404,4
44,102,1
44,99,4
44,68,2
44,123,1
44,400,2
44,41,3
44,423,2
44,138,4
44,353,4
44,216,4
44,498,3
44,34,1
44,418,2
44,201,4
44,331,1
44,430,3
44,401,3
44,439,3
44,6,4
44,334,2
44,289,4
44,319,3
44,257,2
44,76,1
44,199,2
44,285,3
44,156,1
44,448,2
44,25,1
44,165,2
44,466,4
44,7,2
44,409,1
44,4,2
44,367,4
44,326,3
44,450,4
44,208,1
44,215,4
44,464,2
44,265,2
44,50,1
44,467,3
44,374,2
44,108,4
44,226,2
44,13,3
45,455,4
45,235,1
45,155,1
45,349,4
45,64,2
45,18,4
45,178,3
45,263,2
45,337,3
45,200,3
45,129,2
45,416,1
45,322,4
45,425,3
45,29,3
45,112,1
45,157,3
45,341,2
45,140,2
45,373,4
45,291,3
45,168,2
45,432,2
45,370,4
45,146,2
45,238,4
45,451,2
45,51,4
45,327,1
45,442,2
45,128,1
45,46,2
45,55,4
45,225,2
45,352,3
45,278,2
45,217,2
45,500,1
45,92,3
45,313,2
45,389,3
45,259,1
45,388,1
45,486,2
45,91,4
45,10,1
45,45,3
45,188,4
45,266,1
45,134,2
45,3,4
45,413,4
45,404,4
45,102,4
45,99,2
45,68,4
45,123,1
45,400,1
45,41,4
45,423,3
45,138,3
45,353,3
45,216,2
45,498,4
45,34,4
45,418,2
45,201,1
45,331,2
45,430,3
45,401,1
45,439,3
45,6,4
45,334,2
45,289,4
45,319,4
45,257,4
45,76,4
45,199,3
45,285,1
45,156,3
45,448,2
45,25,1
45,165,3
45,466,2
45,7,1
45,409,1
45,4,3
45,367,1
45,326,4
45,450,2
45,208,2
45,215,4
45,464,3
45,265,4
45,50,3
45,467,2
45,374,3
45,108,4
45,226,4
45,13,2
46,455,1
46,235,3
46,155,4
46,349,3
46,64,4
46,18,4
46,178,1
46,263,3
46,337,4
46,200,2
46,129,3
46,416,4
46,322,4
46,425,3
46,29,4
46,112,2
46,157,1
46,341,1
46,140,2
46,373,4
46,291,3
46,168,4
46,432,3
46,370,3
46,146,3
46,238,1
46,451,2
46,51,4
46,327,2
46,442,2
46,128,1
46,46,2
46,55,2
46,225,3
46,352,3
46,278,2
46,217,4
46,500,4
46,92,2
46,313,3
46,389,4
46,259,3
46,388,2
46,486,4
46,91,4
46,10,3
46,45,4
46,188,3
46,266,1
46,134,1
46,3,1
46,413,2
46,404,1
46,102,1
46,99,3
46,68,4
46,123,2
46,400,1
46,41,2
46,423,4
46,138,2
46,353,2
46,216,4
46,498,2
46,34,2
46,418,3
46,201,1
46,331,4
46,430,1
46,401,1
46,439,2
46,6,2
46,334,1
46,289,1
46,319,3
46,257,3
46,76,2
46,199,2
46,285,3
46,156,3
46,448,3
46,25,1
46,165,2
46,466,4
46,7,2
46,409,4
46,4,2
46,367,3
46,326,2
46,450,1
46,208,4
46,215,1
46,464,1
46,265,1
46,50,4
46,467,4
46,374,2
46,108,4
46,226,1
46,13,2
47,455,4
47,235,1
47,155,4
47,349,4
47,64,1
47,18,1
47,178,4
47,263,1
47,337,4
47,200,1
47,129,3
47,416,3
47,322,1
47,425,1
47,29,1
47,112,2
47,157,3
47,341,2
47,140,2
47,373,1
47,291,2
47,168,2
47,432,4
47,370,2
47,146,4
47,238,4
47,451,2
47,51,2
47,327,1
47,442,4
47,128,2
47,46,1
47,55,3
47,225,1
47,352,4
47,278,3
47,217,3
47,500,3
47,92,2
47,313,1
47,389,4
47,259,3
47,388,2
47,486,4
47,91,1
47,10,4
47,45,2
47,188,4
47,266,2
47,134,2
47,3,2
47,413,2
47,404,2
47,102,4
47,99,1
47,68,3
47,123,4
47,400,1
47,41,4
47,423,1
47,138,3
